merchant_id,date,amount,type,type_order,signed_amount,outstanding_balance
110028619,2024-06-14,4799.0,drawdown,0,4799.0,15959.430000000002
110028619,2024-06-18,4799.0,drawdown,0,4799.0,20758.43
110028619,2024-06-18,4615.0,repayment,1,-4615.0,16143.43
110028619,2024-06-18,184.58,repayment,1,-184.58,15958.85
110028619,2024-06-19,4799.0,drawdown,0,4799.0,20757.85
110028619,2024-06-19,4799.0,repayment,1,-4799.0,15958.849999999999
110028619,2024-06-20,4799.0,drawdown,0,4799.0,20757.85
110028619,2024-06-20,540.88,repayment,1,-540.88,20216.969999999998
110028619,2024-06-20,4258.0,repayment,1,-4258.0,15958.969999999998
110028619,2024-06-21,106.25,repayment,1,-106.25,15852.719999999998
110028619,2024-06-22,1799.0,drawdown,0,1799.0,17651.719999999998
110028619,2024-06-22,4799.0,repayment,1,-4799.0,12852.719999999998
110028619,2024-06-23,1799.0,drawdown,0,1799.0,14651.719999999998
110028619,2024-06-23,1799.0,repayment,1,-1799.0,12852.719999999998
110028619,2024-06-24,1799.0,drawdown,0,1799.0,14651.719999999998
110028619,2024-06-24,1799.0,repayment,1,-1799.0,12852.719999999998
110028619,2024-06-25,1799.0,drawdown,0,1799.0,14651.719999999998
110028619,2024-06-25,1799.0,repayment,1,-1799.0,12852.719999999998
110028619,2024-06-26,1799.0,drawdown,0,1799.0,14651.719999999998
110028619,2024-06-26,1692.0,repayment,1,-1692.0,12959.719999999998
110028619,2024-06-27,1799.0,drawdown,0,1799.0,14758.719999999998
110028619,2024-06-27,1783.0,repayment,1,-1783.0,12975.719999999998
110028619,2024-06-27,16.6,repayment,1,-16.6,12959.119999999997
110028619,2024-06-28,905.0,drawdown,0,905.0,13864.119999999997
110028619,2024-06-28,887.0,repayment,1,-887.0,12977.119999999997
110028619,2024-06-28,8.7,repayment,1,-8.7,12968.419999999996
110028619,2024-06-28,903.42,repayment,1,-903.42,12064.999999999996
110028619,2024-06-29,1799.0,drawdown,0,1799.0,13863.999999999996
110028619,2024-06-29,905.0,repayment,1,-905.0,12958.999999999996
110028619,2024-06-30,1400.0,drawdown,0,1400.0,14358.999999999996
110028619,2024-06-30,400.0,drawdown,0,400.0,14758.999999999996
110028619,2024-06-30,308.0,repayment,1,-308.0,14450.999999999996
110028619,2024-06-30,1490.89,repayment,1,-1490.89,12960.109999999997
110028619,2024-07-05,4199.0,drawdown,0,4199.0,17159.109999999997
110028619,2024-07-05,4199.0,repayment,1,-4199.0,12960.109999999997
110028619,2024-07-07,1799.0,drawdown,0,1799.0,14759.109999999997
110028619,2024-08-05,4199.0,drawdown,0,4199.0,18958.109999999997
110028619,2024-08-05,4199.0,repayment,1,-4199.0,14759.109999999997
110028619,2024-08-07,1801.0,drawdown,0,1801.0,16560.109999999997
110028619,2024-09-05,4199.0,drawdown,0,4199.0,20759.109999999997
110028619,2024-09-05,4199.0,repayment,1,-4199.0,16560.109999999997
110028619,2024-09-07,1799.0,drawdown,0,1799.0,18359.109999999997
110028619,2024-10-05,4199.0,drawdown,0,4199.0,22558.109999999997
110028619,2024-10-05,4199.0,repayment,1,-4199.0,18359.109999999997
110028619,2024-10-07,1801.0,drawdown,0,1801.0,20160.109999999997
110028619,2024-10-07,1799.0,drawdown,0,1799.0,21959.109999999997
110028619,2024-11-05,2322.02,repayment,1,-2322.02,19637.089999999997
110028619,2024-11-07,3599.0,drawdown,0,3599.0,23236.089999999997
110028619,2024-12-05,1877.0,repayment,1,-1877.0,21359.089999999997
111447347,2023-02-09,15000.0,drawdown,0,15000.0,15000.0
111447347,2023-02-10,5.0,repayment,1,-5.0,14995.0
111447347,2023-02-10,5.0,repayment,1,-5.0,14990.0
111447347,2023-03-09,14997.0,repayment,1,-14997.0,-7.0
111447347,2023-03-10,5.0,repayment,1,-5.0,-12.0
111447347,2023-04-09,15000.0,drawdown,0,15000.0,14988.0
111447347,2023-04-10,5.0,repayment,1,-5.0,14983.0
111447347,2023-05-09,88.03,repayment,1,-88.03,14894.97
111447347,2023-05-09,25.63,repayment,1,-25.63,14869.34
111447347,2023-05-09,56.24,repayment,1,-56.24,14813.1
111447347,2023-05-12,0.52,repayment,1,-0.52,14812.58
111447347,2023-06-09,10.77,repayment,1,-10.77,14801.81
111447347,2023-06-09,200.19,repayment,1,-200.19,14601.619999999999
111447347,2023-06-09,13.55,repayment,1,-13.55,14588.07
111447347,2023-06-09,501.57,repayment,1,-501.57,14086.5
111447347,2023-06-10,0.41,repayment,1,-0.41,14086.09
111447347,2023-06-10,1.0,repayment,1,-1.0,14085.09
111447347,2023-07-07,22500.0,drawdown,0,22500.0,36585.09
111447347,2023-07-09,1.0,repayment,1,-1.0,36584.09
111447347,2023-07-13,71.14,repayment,1,-71.14,36512.95
111447347,2023-07-14,13496.09,repayment,1,-13496.09,23016.859999999997
111447347,2023-07-15,44.55,repayment,1,-44.55,22972.309999999998
111447347,2023-07-16,4286.0,repayment,1,-4286.0,18686.309999999998
111447347,2023-07-16,4286.0,repayment,1,-4286.0,14400.309999999998
111447347,2023-07-16,4383.5,repayment,1,-4383.5,10016.809999999998
111447347,2023-08-07,22500.0,drawdown,0,22500.0,32516.809999999998
111447347,2023-08-07,941.5,repayment,1,-941.5,31575.309999999998
111447347,2023-08-07,21558.0,repayment,1,-21558.0,10017.309999999998
111447347,2023-08-11,1.79,repayment,1,-1.79,10015.519999999997
111447347,2023-09-07,22497.0,repayment,1,-22497.0,-12481.480000000003
111447347,2023-09-07,3.06,repayment,1,-3.06,-12484.540000000003
111447347,2023-09-09,140.0,repayment,1,-140.0,-12624.540000000003
111447347,2023-09-15,5.0,repayment,1,-5.0,-12629.540000000003
111447347,2023-09-16,5.0,repayment,1,-5.0,-12634.540000000003
111447347,2023-09-17,5.0,repayment,1,-5.0,-12639.540000000003
111447347,2023-09-18,5.0,repayment,1,-5.0,-12644.540000000003
111447347,2023-09-19,5.0,repayment,1,-5.0,-12649.540000000003
111447347,2023-09-20,5.0,repayment,1,-5.0,-12654.540000000003
111447347,2023-09-23,5.0,repayment,1,-5.0,-12659.540000000003
111447347,2023-09-24,5.0,repayment,1,-5.0,-12664.540000000003
111447347,2023-09-25,5.0,repayment,1,-5.0,-12669.540000000003
111447347,2023-09-27,5.0,repayment,1,-5.0,-12674.540000000003
111447347,2023-09-29,15.0,repayment,1,-15.0,-12689.540000000003
111447347,2023-10-15,30.64,repayment,1,-30.64,-12720.180000000002
111447347,2023-11-07,22500.0,drawdown,0,22500.0,9779.819999999998
111447347,2023-11-09,5.0,repayment,1,-5.0,9774.819999999998
111447347,2023-11-11,0.67,repayment,1,-0.67,9774.149999999998
111447347,2023-11-12,14910.0,repayment,1,-14910.0,-5135.850000000002
111447347,2023-12-07,219.05,repayment,1,-219.05,-5354.900000000002
111447347,2023-12-09,0.22,repayment,1,-0.22,-5355.120000000003
111447347,2023-12-13,336.74,repayment,1,-336.74,-5691.860000000002
111447347,2023-12-13,62.27,repayment,1,-62.27,-5754.130000000003
111447347,2024-03-01,475.0,repayment,1,-475.0,-6229.130000000003
111447347,2024-03-01,13.05,repayment,1,-13.05,-6242.180000000003
111643196,2023-01-06,39500.0,drawdown,0,39500.0,39500.0
111643196,2023-01-07,77222.0,repayment,1,-77222.0,-37722.0
111643196,2023-01-08,92400.0,drawdown,0,92400.0,54678.0
111643196,2023-01-08,60359.57,repayment,1,-60359.57,-5681.57
111643196,2023-01-08,32005.0,repayment,1,-32005.0,-37686.57
111643196,2023-01-09,30000.0,drawdown,0,30000.0,-7686.57
111643196,2023-01-09,86.66,repayment,1,-86.66,-7773.23
111643196,2023-01-09,28383.0,repayment,1,-28383.0,-36156.229999999996
111643196,2023-01-10,34.32,repayment,1,-34.32,-36190.549999999996
111643196,2023-01-11,1979.45,repayment,1,-1979.45,-38169.99999999999
111643196,2023-01-12,43500.0,drawdown,0,43500.0,5330.000000000007
111643196,2023-02-06,19085.0,drawdown,0,19085.0,24415.000000000007
111643196,2023-02-06,57.47,repayment,1,-57.47,24357.530000000006
111643196,2023-02-06,19569.73,repayment,1,-19569.73,4787.800000000007
111643196,2023-02-08,12260.94,repayment,1,-12260.94,-7473.139999999994
111643196,2023-02-08,80124.0,repayment,1,-80124.0,-87597.14
111643196,2023-02-08,15.0,repayment,1,-15.0,-87612.14
111643196,2023-02-09,60.06,repayment,1,-60.06,-87672.2
111643196,2023-02-10,12860.0,drawdown,0,12860.0,-74812.2
111643196,2023-02-10,39.83,repayment,1,-39.83,-74852.03
111643196,2023-02-10,12749.74,repayment,1,-12749.74,-87601.77
111643196,2023-02-11,12.6,repayment,1,-12.6,-87614.37000000001
111643196,2023-02-11,39.92,repayment,1,-39.92,-87654.29000000001
111643196,2023-02-12,43500.0,repayment,1,-43500.0,-131154.29
111643196,2023-03-06,24700.0,drawdown,0,24700.0,-106454.29000000001
111643196,2023-03-06,14800.0,drawdown,0,14800.0,-91654.29000000001
111643196,2023-03-06,14763.0,repayment,1,-14763.0,-106417.29000000001
111643196,2023-03-06,24609.85,repayment,1,-24609.85,-131027.14000000001
111643196,2023-03-06,69.59,repayment,1,-69.59,-131096.73
111643196,2023-03-08,92000.0,drawdown,0,92000.0,-39096.73000000001
111643196,2023-03-08,69.7,repayment,1,-69.7,-39166.43000000001
111643196,2023-03-09,7150.45,repayment,1,-7150.45,-46316.880000000005
111643196,2023-03-10,10600.0,drawdown,0,10600.0,-35716.880000000005
111643196,2023-03-10,12900.0,drawdown,0,12900.0,-22816.880000000005
111643196,2023-03-10,20000.0,drawdown,0,20000.0,-2816.8800000000047
111643196,2023-03-10,12657.17,repayment,1,-12657.17,-15474.050000000005
111643196,2023-03-10,10592.0,repayment,1,-10592.0,-26066.050000000003
111643196,2023-03-10,19933.75,repayment,1,-19933.75,-45999.8
111643196,2023-03-10,274.54,repayment,1,-274.54,-46274.340000000004
111643196,2023-03-11,3625.45,repayment,1,-3625.45,-49899.79
111643196,2023-03-11,29.55,repayment,1,-29.55,-49929.340000000004
111643196,2023-03-12,43500.0,drawdown,0,43500.0,-6429.340000000004
111643196,2023-04-06,39500.0,drawdown,0,39500.0,33070.659999999996
111643196,2023-04-06,39140.0,repayment,1,-39140.0,-6069.340000000004
111643196,2023-04-06,26.78,repayment,1,-26.78,-6096.1200000000035
111643196,2023-04-06,333.27,repayment,1,-333.27,-6429.390000000003
111643196,2023-04-07,1914.0,repayment,1,-1914.0,-8343.390000000003
111643196,2023-04-08,134.63,repayment,1,-134.63,-8478.020000000002
111643196,2023-04-09,23436.0,repayment,1,-23436.0,-31914.020000000004
111643196,2023-04-10,111.12,repayment,1,-111.12,-32025.140000000003
111643196,2023-04-12,43500.0,repayment,1,-43500.0,-75525.14
111643196,2023-05-05,8000.0,drawdown,0,8000.0,-67525.14
111643196,2023-05-06,48.25,repayment,1,-48.25,-67573.39
111643196,2023-05-08,49.5,repayment,1,-49.5,-67622.89
111643196,2023-05-08,150.14,repayment,1,-150.14,-67773.03
111643196,2023-05-09,29000.0,drawdown,0,29000.0,-38773.03
111643196,2023-05-11,781.57,repayment,1,-781.57,-39554.6
111643196,2023-05-16,48000.0,drawdown,0,48000.0,8445.400000000001
111643196,2023-05-17,40000.0,drawdown,0,40000.0,48445.4
111643196,2023-05-17,8000.0,drawdown,0,8000.0,56445.4
111643196,2023-05-17,7926.0,repayment,1,-7926.0,48519.4
111643196,2023-05-17,40073.88,repayment,1,-40073.88,8445.520000000004
111643196,2023-05-18,48000.0,drawdown,0,48000.0,56445.520000000004
111643196,2023-05-18,48000.0,repayment,1,-48000.0,8445.520000000004
111643196,2023-05-19,48000.0,drawdown,0,48000.0,56445.520000000004
111643196,2023-05-19,48000.0,repayment,1,-48000.0,8445.520000000004
111643196,2023-05-20,48000.0,drawdown,0,48000.0,56445.520000000004
111643196,2023-05-20,48000.0,repayment,1,-48000.0,8445.520000000004
111643196,2023-05-21,32500.0,drawdown,0,32500.0,40945.520000000004
111643196,2023-05-21,48000.0,repayment,1,-48000.0,-7054.479999999996
111643196,2023-05-22,32500.0,drawdown,0,32500.0,25445.520000000004
111643196,2023-05-22,32500.0,repayment,1,-32500.0,-7054.479999999996
111643196,2023-05-23,32500.0,drawdown,0,32500.0,25445.520000000004
111643196,2023-05-23,32500.0,repayment,1,-32500.0,-7054.479999999996
111643196,2023-05-24,32500.0,drawdown,0,32500.0,25445.520000000004
111643196,2023-05-24,32500.0,repayment,1,-32500.0,-7054.479999999996
111643196,2023-05-26,56.28,repayment,1,-56.28,-7110.759999999996
111643196,2023-05-27,7000.0,drawdown,0,7000.0,-110.75999999999567
111643196,2023-05-27,86.74,repayment,1,-86.74,-197.49999999999568
111643196,2023-05-27,20.0,repayment,1,-20.0,-217.49999999999568
111643196,2023-05-29,39500.0,drawdown,0,39500.0,39282.50000000001
111643196,2023-05-29,39337.0,repayment,1,-39337.0,-54.499999999992724
111643196,2023-05-30,216.95,repayment,1,-216.95,-271.4499999999927
111643196,2023-05-30,72.24,repayment,1,-72.24,-343.6899999999927
111643196,2023-05-30,2531.03,repayment,1,-2531.03,-2874.719999999993
111643196,2023-05-31,36680.0,repayment,1,-36680.0,-39554.719999999994
111643196,2023-06-05,3500.0,drawdown,0,3500.0,-36054.719999999994
111643196,2023-06-05,5.01,repayment,1,-5.01,-36059.729999999996
111643196,2023-06-05,7995.0,repayment,1,-7995.0,-44054.729999999996
111643196,2023-06-06,33000.0,drawdown,0,33000.0,-11054.729999999996
111643196,2023-06-06,13.26,repayment,1,-13.26,-11067.989999999996
111643196,2023-06-06,17517.0,repayment,1,-17517.0,-28584.989999999998
111643196,2023-06-06,21845.0,repayment,1,-21845.0,-50429.99
111643196,2023-06-06,76.26,repayment,1,-76.26,-50506.25
111643196,2023-06-08,3612.0,repayment,1,-3612.0,-54118.25
111643196,2023-06-09,29000.0,drawdown,0,29000.0,-25118.25
111643196,2023-06-09,29000.0,repayment,1,-29000.0,-54118.25
111643196,2023-06-11,24.5,repayment,1,-24.5,-54142.75
111643196,2023-06-12,36000.0,drawdown,0,36000.0,-18142.75
111643196,2023-06-13,100000.0,drawdown,0,100000.0,81857.25
111643196,2023-06-13,8045.97,repayment,1,-8045.97,73811.28
111643196,2023-06-13,91925.0,repayment,1,-91925.0,-18113.72
111643196,2023-06-13,29.29,repayment,1,-29.29,-18143.010000000002
111643196,2023-06-14,35.14,repayment,1,-35.14,-18178.15
111643196,2023-06-15,0.95,repayment,1,-0.95,-18179.100000000002
111643196,2023-06-15,26857.3,repayment,1,-26857.3,-45036.4
111643196,2023-06-16,100000.0,drawdown,0,100000.0,54963.6
111643196,2023-06-16,73107.0,repayment,1,-73107.0,-18143.4
111643196,2023-06-17,131.8,repayment,1,-131.8,-18275.2
111643196,2023-06-18,90000.0,drawdown,0,90000.0,71724.8
111643196,2023-06-18,10000.0,drawdown,0,10000.0,81724.8
111643196,2023-06-18,24.83,repayment,1,-24.83,81699.97
111643196,2023-06-18,99843.0,repayment,1,-99843.0,-18143.03
111643196,2023-06-19,85.04,repayment,1,-85.04,-18228.07
111643196,2023-06-20,49942.0,drawdown,0,49942.0,31713.93
111643196,2023-06-20,49856.8,repayment,1,-49856.8,-18142.870000000003
111643196,2023-06-21,9070.0,drawdown,0,9070.0,-9072.870000000003
111643196,2023-06-21,9069.91,repayment,1,-9069.91,-18142.780000000002
111643196,2023-06-22,100000.0,drawdown,0,100000.0,81857.22
111643196,2023-06-22,99938.0,repayment,1,-99938.0,-18080.78
111643196,2023-06-22,61.84,repayment,1,-61.84,-18142.62
111643196,2023-06-23,79.97,repayment,1,-79.97,-18222.59
111643196,2023-06-25,28.07,repayment,1,-28.07,-18250.66
111643196,2023-06-26,80000.0,drawdown,0,80000.0,61749.34
111643196,2023-06-26,99892.0,repayment,1,-99892.0,-38142.66
111643196,2023-06-27,90.25,repayment,1,-90.25,-38232.91
111643196,2023-06-28,176.62,repayment,1,-176.62,-38409.530000000006
111643196,2023-06-29,2484.95,repayment,1,-2484.95,-40894.48
111643196,2023-06-29,26.03,repayment,1,-26.03,-40920.51
111643196,2023-07-05,749.94,repayment,1,-749.94,-41670.450000000004
111643196,2023-07-05,2710.0,repayment,1,-2710.0,-44380.450000000004
111643196,2023-07-05,40.58,repayment,1,-40.58,-44421.030000000006
111643196,2023-07-06,15143.0,drawdown,0,15143.0,-29278.030000000006
111643196,2023-07-06,15099.95,repayment,1,-15099.95,-44377.98000000001
111643196,2023-07-06,43.51,repayment,1,-43.51,-44421.49000000001
111643196,2023-07-08,66600.0,drawdown,0,66600.0,22178.509999999987
111643196,2023-07-08,91980.0,repayment,1,-91980.0,-69801.49000000002
111643196,2023-07-09,13222.01,repayment,1,-13222.01,-83023.50000000001
111643196,2023-07-09,15778.0,repayment,1,-15778.0,-98801.50000000001
111643196,2023-07-11,46.0,repayment,1,-46.0,-98847.50000000001
111643196,2023-07-11,2042.1,repayment,1,-2042.1,-100889.60000000002
111643196,2023-07-12,93.97,repayment,1,-93.97,-100983.57000000002
111643196,2023-07-12,280.0,repayment,1,-280.0,-101263.57000000002
111643196,2023-07-26,83500.0,drawdown,0,83500.0,-17763.57000000002
111643196,2023-07-27,83500.0,drawdown,0,83500.0,65736.42999999998
111643196,2023-07-27,83438.0,repayment,1,-83438.0,-17701.57000000002
111643196,2023-07-27,61.44,repayment,1,-61.44,-17763.01000000002
111643196,2023-07-28,24.41,repayment,1,-24.41,-17787.42000000002
111643196,2023-07-29,41672.46,repayment,1,-41672.46,-59459.88000000002
111643196,2023-07-29,6162.79,repayment,1,-6162.79,-65622.67000000001
111643196,2023-07-30,35700.0,drawdown,0,35700.0,-29922.670000000013
111643196,2023-07-30,56700.0,drawdown,0,56700.0,26777.329999999987
111643196,2023-07-30,35618.0,repayment,1,-35618.0,-8840.670000000013
111643196,2023-07-30,23.09,repayment,1,-23.09,-8863.760000000013
111643196,2023-07-31,64000.0,drawdown,0,64000.0,55136.23999999999
111643196,2023-07-31,14.48,repayment,1,-14.48,55121.75999999999
111643196,2023-07-31,64020.85,repayment,1,-64020.85,-8899.090000000011
111643196,2023-08-06,33000.0,drawdown,0,33000.0,24100.90999999999
111643196,2023-08-06,41.72,repayment,1,-41.72,24059.189999999988
111643196,2023-08-06,32958.0,repayment,1,-32958.0,-8898.810000000012
111643196,2023-08-08,643.37,repayment,1,-643.37,-9542.180000000013
111643196,2023-08-10,28500.0,drawdown,0,28500.0,18957.819999999985
111643196,2023-08-10,29276.14,repayment,1,-29276.14,-10318.320000000014
111643196,2023-08-12,4757.8,repayment,1,-4757.8,-15076.120000000014
111643196,2023-08-12,8706.65,repayment,1,-8706.65,-23782.77000000001
111643196,2023-08-12,6510.24,repayment,1,-6510.24,-30293.01000000001
111643196,2023-08-26,30000.0,drawdown,0,30000.0,-293.0100000000093
111643196,2023-08-27,30000.0,drawdown,0,30000.0,29706.98999999999
111643196,2023-08-27,29944.0,repayment,1,-29944.0,-237.0100000000093
111643196,2023-08-27,56.18,repayment,1,-56.18,-293.1900000000093
111643196,2023-08-28,28460.0,drawdown,0,28460.0,28166.80999999999
111643196,2023-08-28,28461.73,repayment,1,-28461.73,-294.92000000000917
111643196,2023-08-29,416.42,repayment,1,-416.42,-711.3400000000092
111643196,2023-08-30,88.34,repayment,1,-88.34,-799.6800000000093
111643196,2023-08-31,1023.81,repayment,1,-1023.81,-1823.4900000000093
111643196,2023-09-06,170.24,repayment,1,-170.24,-1993.7300000000093
111643196,2023-09-08,21231.23,repayment,1,-21231.23,-23224.96000000001
111643196,2023-09-09,29000.0,drawdown,0,29000.0,5775.03999999999
111643196,2023-09-10,33.74,repayment,1,-33.74,5741.29999999999
111643196,2023-09-10,43492.0,repayment,1,-43492.0,-37750.70000000001
111643196,2023-09-11,16813.0,repayment,1,-16813.0,-54563.70000000001
111643196,2023-09-13,67780.0,drawdown,0,67780.0,13216.299999999988
111643196,2023-09-14,69000.0,drawdown,0,69000.0,82216.29999999999
111643196,2023-09-14,68991.91,repayment,1,-68991.91,13224.389999999985
111643196,2023-09-15,69000.0,drawdown,0,69000.0,82224.38999999998
111643196,2023-09-15,69000.0,repayment,1,-69000.0,13224.389999999985
111643196,2023-09-16,37300.0,drawdown,0,37300.0,50524.389999999985
111643196,2023-09-16,7496.87,repayment,1,-7496.87,43027.51999999998
111643196,2023-09-16,6101.0,repayment,1,-6101.0,36926.51999999998
111643196,2023-09-16,55401.52,repayment,1,-55401.52,-18475.000000000015
111643196,2023-09-17,28.32,repayment,1,-28.32,-18503.320000000014
111643196,2023-09-18,107.02,repayment,1,-107.02,-18610.340000000015
111643196,2023-09-18,37165.0,repayment,1,-37165.0,-55775.34000000001
111643196,2023-09-19,43500.0,drawdown,0,43500.0,-12275.340000000011
111643196,2023-09-20,25000.0,drawdown,0,25000.0,12724.659999999989
111643196,2023-09-20,18500.0,drawdown,0,18500.0,31224.65999999999
111643196,2023-09-20,18280.0,repayment,1,-18280.0,12944.659999999989
111643196,2023-09-20,15217.66,repayment,1,-15217.66,-2273.000000000011
111643196,2023-09-20,10002.66,repayment,1,-10002.66,-12275.66000000001
111643196,2023-09-21,35500.0,drawdown,0,35500.0,23224.33999999999
111643196,2023-09-21,13.7,repayment,1,-13.7,23210.63999999999
111643196,2023-09-21,35543.42,repayment,1,-35543.42,-12332.78000000001
111643196,2023-09-21,7943.0,repayment,1,-7943.0,-20275.78000000001
111643196,2023-09-22,43500.0,drawdown,0,43500.0,23224.21999999999
