merchant_id,drawdown_amount,drawdown_date
111643196.00,35500,21-09-2023
111643196.00,43500,22-09-2023
111643196.00,30280,24-09-2023
111643196.00,21350,26-09-2023
111643196.00,17200,30-09-2023
111643196.00,12860,02-10-2023
111643196.00,10600,03-10-2023
111643196.00,43500,10-10-2023
111643196.00,43500,22-11-2023
111643196.00,43500,24-11-2023
111643196.00,43485,25-11-2023
111643196.00,43500,28-11-2023
111643196.00,36000,06-12-2023
111643196.00,20300,10-12-2023
111643196.00,36000,19-12-2023
111643196.00,12136,23-12-2023
111643196.00,28700,13-01-2024
111643196.00,2500,01-02-2024
111643196.00,28600,02-02-2024
111643196.00,36000,07-02-2024
111643196.00,10450,09-02-2024
111643196.00,20000,13-02-2024
111643196.00,20000,14-02-2024
111643196.00,10000,15-02-2024
111643196.00,10000,16-02-2024
111643196.00,21000,14-03-2024
111643196.00,2190,17-03-2024
111643196.00,18000,19-03-2024
111643196.00,17750,21-03-2024
111643196.00,16800,23-03-2024
111643196.00,14400,02-04-2024
111643196.00,13200,04-04-2024
111643196.00,7500,16-04-2024
111643196.00,14400,01-05-2024
111643196.00,9600,05-05-2024
111643196.00,14400,08-05-2024
111643196.00,14400,10-05-2024
111643196.00,76200,14-05-2024
111643196.00,76200,15-05-2024
111643196.00,2980,15-05-2024
111643196.00,32400,21-05-2024
111643196.00,38500,29-05-2024
111643196.00,38500,02-06-2024
111643196.00,63000,06-06-2024
111643196.00,100000,08-06-2024
111643196.00,100000,11-06-2024
111643196.00,85300,12-06-2024
111643196.00,44000,15-06-2024
111643196.00,44000,19-06-2024
111643196.00,24000,30-06-2024
111643196.00,24000,04-07-2024
114016688.00,2500,14-05-2023
114016688.00,9000,20-05-2023
114016688.00,9000,21-05-2023
114016688.00,9000,22-05-2023
114016688.00,9000,23-05-2023
114016688.00,9000,25-05-2023
114016688.00,9000,26-05-2023
114016688.00,7000,01-06-2023
114016688.00,7000,02-06-2023
114016688.00,7000,03-06-2023
114016688.00,7000,05-06-2023
114016688.00,10200,22-06-2023
114016688.00,10200,23-06-2023
113601000000.00,10000,03-05-2023
113601000000.00,2000,04-05-2023
127166825.00,5500,04-05-2023
127166825.00,5000,09-05-2023
127166825.00,5500,30-05-2023
127166825.00,8500,09-06-2023
127166825.00,8500,13-06-2023
127166825.00,8500,14-06-2023
127166825.00,8500,15-06-2023
127166825.00,3500,20-06-2023
127166825.00,1858,20-06-2023
127166825.00,4200,21-06-2023
127166825.00,4200,22-06-2023
127166825.00,3500,27-07-2023
127166825.00,3500,28-07-2023
127166825.00,10800,30-07-2023
127166825.00,10800,31-07-2023
127166825.00,10800,01-08-2023
127166825.00,10800,04-08-2023
126829754.00,15000,06-05-2023
126829754.00,14200,07-05-2023
126829754.00,800,07-05-2023
126829754.00,3743,17-05-2023
126829754.00,2200,20-05-2023
126829754.00,4210,20-05-2023
126829754.00,6500,22-05-2023
126829754.00,6500,24-05-2023
126829754.00,1300,24-05-2023
126829754.00,7200,27-05-2023
126829754.00,5774,28-05-2023
126829754.00,1400,28-05-2023
126829754.00,3170,01-06-2023
126829754.00,860,01-06-2023
126829754.00,2960,03-06-2023
126829754.00,1880,05-06-2023
126829754.00,9000,07-06-2023
126829754.00,9000,08-06-2023
126829754.00,9000,11-06-2023
126829754.00,9000,13-06-2023
126829754.00,9000,16-06-2023
126829754.00,8990,20-06-2023
126829754.00,16800,24-06-2023
126829754.00,16800,25-06-2023
126829754.00,7000,28-07-2023
126829754.00,12600,29-07-2023
126829754.00,12600,30-07-2023
126829754.00,8041,02-08-2023
126829754.00,4559,02-08-2023
126829754.00,12600,04-08-2023
126829754.00,6600,07-08-2023
126829754.00,10500,28-08-2023
126829754.00,1500,28-08-2023
126829754.00,12000,29-08-2023
126829754.00,12000,01-09-2023
126829754.00,1500,01-09-2023
126829754.00,11086,02-09-2023
126829754.00,13500,05-09-2023
126829754.00,3139,09-09-2023
126829754.00,11700,11-09-2023
126829754.00,10500,11-09-2023
126829754.00,24000,12-09-2023
126829754.00,10350,15-09-2023
126829754.00,3400,21-09-2023
126829754.00,3467,21-09-2023
126829754.00,3000,21-09-2023
126829754.00,10500,23-09-2023
126829754.00,10500,24-09-2023
126829754.00,1980,29-09-2023
126829754.00,10500,01-10-2023
126829754.00,10500,02-10-2023
126829754.00,1440,03-10-2023
126829754.00,8600,04-10-2023
126829754.00,1900,04-10-2023
126829754.00,4520,05-10-2023
126829754.00,10500,07-10-2023
126829754.00,9680,09-10-2023
126829754.00,10500,15-10-2023
126829754.00,10500,17-10-2023
126829754.00,10500,19-10-2023
126829754.00,10500,20-10-2023
126829754.00,10500,21-10-2023
126829754.00,5000,22-11-2023
126829754.00,2100,02-12-2023
126829754.00,330,04-12-2023
126829754.00,7700,04-12-2023
126829754.00,677,06-12-2023
126829754.00,2580,07-12-2023
126829754.00,2539,14-12-2023
126829754.00,1050,14-12-2023
146347692.00,5000,04-05-2023
146347692.00,1000,21-05-2023
146347692.00,1000,22-05-2023
146347692.00,2500,08-06-2023
133558661.00,200000,06-05-2023
133558661.00,200000,08-05-2023
133558661.00,100000,19-05-2023
133558661.00,200000,20-05-2023
133558661.00,200000,22-05-2023
133558661.00,200000,27-05-2023
133558661.00,100000,05-06-2023
133558661.00,40000,05-06-2023
133558661.00,200000,06-06-2023
133558661.00,200000,07-06-2023
133558661.00,200000,08-06-2023
133558661.00,200000,09-06-2023
133558661.00,200000,10-06-2023
133558661.00,200000,12-06-2023
133558661.00,200000,13-06-2023
133558661.00,200000,14-06-2023
133558661.00,150000,02-08-2023
133558661.00,100000,14-10-2023
133558661.00,199000,21-11-2023
133558661.00,199000,11-12-2023
133558661.00,199000,12-12-2023
133558661.00,150000,15-12-2023
133558661.00,190000,16-12-2023
133558661.00,190000,20-12-2023
133558661.00,100000,21-12-2023
133558661.00,50000,22-12-2023
133558661.00,199000,24-12-2023
133558661.00,150000,25-12-2023
133558661.00,180000,26-12-2023
133558661.00,30000,30-12-2023
133558661.00,199000,04-01-2024
133558661.00,199000,05-01-2024
133558661.00,199000,06-01-2024
133558661.00,199000,08-01-2024
133558661.00,199000,30-01-2024
133558661.00,199000,31-01-2024
133558661.00,199000,07-03-2024
133558661.00,199000,09-03-2024
133558661.00,199000,13-03-2024
133558661.00,199000,15-03-2024
133558661.00,199000,23-03-2024
133558661.00,199000,26-03-2024
133558661.00,199000,27-03-2024
133558661.00,199000,01-04-2024
133558661.00,199000,03-04-2024
133558661.00,199000,07-04-2024
133558661.00,199000,10-04-2024
133558661.00,199000,12-04-2024
133558661.00,199000,13-04-2024
133558661.00,199000,14-04-2024
133558661.00,199000,15-04-2024
133558661.00,199000,25-04-2024
133558661.00,199000,29-04-2024
133558661.00,199000,10-05-2024
133558661.00,199000,13-05-2024
133558661.00,199000,15-05-2024
133558661.00,199000,23-05-2024
133558661.00,199000,27-05-2024
133558661.00,199000,29-05-2024
133558661.00,199000,03-06-2024
133558661.00,199000,04-06-2024
133558661.00,199000,05-06-2024
133558661.00,199000,06-06-2024
133558661.00,199000,08-06-2024
133558661.00,199000,12-06-2024
133558661.00,100000,13-06-2024
133558661.00,199000,18-06-2024
133558661.00,199000,19-06-2024
133558661.00,150000,20-06-2024
133558661.00,199000,02-07-2024
133558661.00,199000,03-07-2024
133558661.00,190000,06-07-2024
133558661.00,190000,08-07-2024
133558661.00,190000,10-07-2024
117614636.00,18000,06-05-2023
117614636.00,18000,08-05-2023
117614636.00,18000,09-05-2023
117614636.00,18000,12-05-2023
117614636.00,18000,13-05-2023
117614636.00,18000,14-05-2023
117614636.00,18000,15-05-2023
117614636.00,8900,24-05-2023
117614636.00,12100,24-05-2023
117614636.00,4500,03-06-2023
117614636.00,4500,05-06-2023
117614636.00,6252,08-06-2023
117614636.00,813,11-06-2023
117614636.00,21500,12-06-2023
117614636.00,21500,13-06-2023
117614636.00,21500,14-06-2023
117614636.00,21500,15-06-2023
117614636.00,13000,17-06-2023
117614636.00,13000,18-06-2023
117614636.00,13000,19-06-2023
117614636.00,13000,20-06-2023
117614636.00,11500,27-07-2023
117614636.00,3353,29-07-2023
117614636.00,3349,29-07-2023
117614636.00,9415,29-07-2023
117614636.00,2483,29-07-2023
117614636.00,18600,30-07-2023
117614636.00,18600,31-07-2023
117614636.00,18600,03-08-2023
117614636.00,18600,04-08-2023
117614636.00,20456,05-08-2023
117614636.00,6544,05-08-2023
117614636.00,27000,07-08-2023
117614636.00,27000,08-08-2023
117614636.00,12500,02-09-2023
117614636.00,12500,03-09-2023
117614636.00,12500,04-09-2023
117614636.00,12500,07-09-2023
117614636.00,12500,08-09-2023
117614636.00,12500,09-09-2023
117614636.00,14400,12-09-2023
117614636.00,11200,15-09-2023
117614636.00,5500,22-09-2023
117614636.00,1417,23-09-2023
117614636.00,5500,25-09-2023
117614636.00,5500,26-09-2023
117614636.00,5500,28-09-2023
117614636.00,5500,29-09-2023
117614636.00,5500,30-09-2023
117614636.00,5500,24-11-2023
117614636.00,5500,25-11-2023
117614636.00,5500,27-11-2023
117614636.00,5500,28-11-2023
117614636.00,5500,29-11-2023
117614636.00,5500,30-11-2023
117614636.00,5500,03-12-2023
117614636.00,5500,04-12-2023
117614636.00,5500,05-12-2023
117614636.00,2387,13-12-2023
117614636.00,1213,13-12-2023
117614636.00,2264,14-12-2023
117614636.00,3600,15-12-2023
117614636.00,3600,21-12-2023
117614636.00,3600,26-12-2023
117614636.00,3600,27-12-2023
117614636.00,3600,28-12-2023
117614636.00,3600,02-01-2024
117614636.00,3600,03-01-2024
117614636.00,3600,04-01-2024
117614636.00,3600,05-01-2024
117614636.00,3600,07-01-2024
117614636.00,3600,08-01-2024
117614636.00,3600,09-01-2024
117614636.00,3600,10-01-2024
117614636.00,3600,11-01-2024
117614636.00,3600,12-01-2024
117614636.00,3600,14-01-2024
117614636.00,3600,15-01-2024
117614636.00,3600,16-01-2024
117614636.00,3600,18-01-2024
117614636.00,3600,21-01-2024
117614636.00,3600,23-01-2024
117614636.00,3600,01-02-2024
117614636.00,3600,02-02-2024
117614636.00,3600,03-02-2024
117614636.00,1255,08-02-2024
117614636.00,3600,09-02-2024
117614636.00,3600,10-02-2024
117614636.00,3600,12-02-2024
117614636.00,7800,12-02-2024
117614636.00,11400,13-02-2024
117614636.00,9500,17-02-2024
117614636.00,9500,19-02-2024
117614636.00,9500,20-02-2024
117614636.00,9500,21-02-2024
117614636.00,9500,22-02-2024
117614636.00,10900,24-02-2024
117614636.00,9500,24-02-2024
117614636.00,20400,26-02-2024
117614636.00,20400,27-02-2024
117614636.00,20400,01-03-2024
117614636.00,8524,02-03-2024
117614636.00,11666,02-03-2024
117614636.00,20400,03-03-2024
117614636.00,20400,04-03-2024
117614636.00,20400,05-03-2024
117614636.00,7186,06-03-2024
117614636.00,9696,06-03-2024
117614636.00,3518,06-03-2024
117614636.00,8431,07-03-2024
117614636.00,11969,07-03-2024
117614636.00,20400,08-03-2024
117614636.00,13800,23-03-2024
117614636.00,13800,24-03-2024
117614636.00,12777,03-04-2024
117614636.00,10760,04-04-2024
117614636.00,13240,04-04-2024
117614636.00,24000,05-04-2024
117614636.00,19200,12-04-2024
117614636.00,4300,12-04-2024
117614636.00,3820,13-04-2024
117614636.00,3848,13-04-2024
117614636.00,12405,19-04-2024
117614636.00,22931,20-04-2024
117614636.00,23500,21-04-2024
117614636.00,11400,29-04-2024
117614636.00,9600,30-04-2024
117614636.00,9600,03-05-2024
117614636.00,9600,04-05-2024
117614636.00,13800,20-05-2024
117614636.00,13800,21-05-2024
117614636.00,13800,22-05-2024
117614636.00,13800,23-05-2024
117614636.00,13800,24-05-2024
117614636.00,10200,01-06-2024
117614636.00,10200,02-06-2024
117614636.00,10200,03-06-2024
117614636.00,600,05-06-2024
117614636.00,13800,07-06-2024
117614636.00,7544,10-06-2024
117614636.00,18600,13-06-2024
117614636.00,3600,17-06-2024
117614636.00,3600,21-06-2024
117614636.00,3600,25-06-2024
117614636.00,19200,26-06-2024
117614636.00,19200,27-06-2024
117614636.00,19200,28-06-2024
117614636.00,19800,01-07-2024
117614636.00,19800,02-07-2024
117614636.00,16847,03-07-2024
117614636.00,2953,03-07-2024
117614636.00,9553,05-07-2024
117614636.00,18000,09-07-2024
125317999.00,4313,15-05-2023
125317999.00,5163,16-05-2023
125317999.00,6000,18-05-2023
125317999.00,3000,26-06-2023
125317999.00,5000,03-08-2023
125317999.00,9600,08-08-2023
126237846.00,5500,09-05-2023
126237846.00,5500,10-05-2023
126237846.00,21000,18-05-2023
126237846.00,21000,19-05-2023
126237846.00,9000,27-05-2023
126237846.00,9000,29-05-2023
126237846.00,9000,31-05-2023
126237846.00,9000,02-06-2023
126237846.00,9000,03-06-2023
126237846.00,9000,04-06-2023
126237846.00,3000,28-08-2023
126237846.00,3000,01-09-2023
126237846.00,3000,05-09-2023
126237846.00,3000,07-09-2023
126237846.00,3000,08-09-2023
126237846.00,3000,09-09-2023
126237846.00,3000,10-09-2023
126237846.00,3000,11-09-2023
126237846.00,7500,18-09-2023
126237846.00,7500,25-09-2023
126237846.00,7500,27-09-2023
126237846.00,7500,01-10-2023
126237846.00,7500,03-10-2023
126237846.00,7500,06-10-2023
126237846.00,7500,07-10-2023
126237846.00,7500,10-10-2023
126237846.00,7500,11-10-2023
126237846.00,7500,12-10-2023
126237846.00,7500,14-10-2023
126237846.00,7500,16-10-2023
126237846.00,7500,02-12-2023
126237846.00,7500,05-12-2023
126237846.00,3000,06-12-2023
126237846.00,3000,10-12-2023
126237846.00,3000,11-12-2023
126237846.00,3000,14-12-2023
126237846.00,3000,15-12-2023
126237846.00,3000,17-12-2023
126237846.00,3000,20-12-2023
126237846.00,3000,21-12-2023
126237846.00,3000,26-12-2023
126237846.00,3000,28-12-2023
126237846.00,3000,30-12-2023
126237846.00,3000,01-01-2024
126237846.00,3000,05-01-2024
126237846.00,3000,06-01-2024
126237846.00,3000,08-01-2024
126237846.00,3000,09-01-2024
126237846.00,3000,11-01-2024
126237846.00,3000,12-01-2024
126237846.00,3000,19-01-2024
126237846.00,3000,25-01-2024
126237846.00,3000,26-01-2024
126237846.00,3000,31-01-2024
126237846.00,3000,02-02-2024
126237846.00,3000,07-02-2024
126237846.00,3000,08-02-2024
126237846.00,3000,09-02-2024
126237846.00,3000,15-02-2024
126237846.00,3000,20-02-2024
126237846.00,3000,25-02-2024
126237846.00,3000,11-03-2024
126237846.00,1200,13-03-2024
126237846.00,13800,23-03-2024
126237846.00,10000,27-03-2024
126237846.00,13800,31-03-2024
126237846.00,6600,01-04-2024
126237846.00,600,02-04-2024
126237846.00,6600,04-04-2024
126237846.00,72000,07-04-2024
126237846.00,72000,11-04-2024
126237846.00,8400,13-04-2024
126237846.00,8400,14-04-2024
126237846.00,8400,18-04-2024
126237846.00,8400,19-04-2024
126237846.00,8400,21-04-2024
126237846.00,5400,23-04-2024
126237846.00,5400,24-04-2024
126237846.00,4900,02-05-2024
126237846.00,5400,06-05-2024
126237846.00,5400,07-05-2024
126237846.00,16200,13-05-2024
126237846.00,16200,16-05-2024
126237846.00,7800,17-05-2024
126237846.00,7800,23-05-2024
126237846.00,4800,28-05-2024
126237846.00,4800,31-05-2024
126237846.00,4800,01-06-2024
126237846.00,4800,02-06-2024
126237846.00,5400,06-06-2024
126237846.00,12600,08-06-2024
126237846.00,3600,19-06-2024
126237846.00,7200,26-06-2024
126237846.00,7200,27-06-2024
126237846.00,13000,06-07-2024
126237846.00,13200,12-07-2024
126237846.00,8400,19-07-2024
134796935.00,6000,11-05-2023
134796935.00,4000,27-05-2023
134796935.00,4000,30-05-2023
134796935.00,5000,09-06-2023
134796935.00,15500,15-06-2023
134796935.00,17000,23-06-2023
134796935.00,8000,27-06-2023
134796935.00,2000,07-07-2023
134796935.00,10000,08-07-2023
134796935.00,8000,09-07-2023
134796935.00,7000,27-07-2023
134796935.00,11500,25-08-2023
134796935.00,2000,29-08-2023
134796935.00,4700,01-09-2023
134796935.00,7500,06-09-2023
134796935.00,7500,06-09-2023
134796935.00,4000,06-09-2023
134796935.00,9500,11-09-2023
134796935.00,13600,15-09-2023
134796935.00,2000,15-09-2023
134796935.00,5000,15-09-2023
134796935.00,1410,23-09-2023
134796935.00,1005,02-10-2023
134796935.00,10000,11-10-2023
134796935.00,10000,11-10-2023
134796935.00,10000,11-10-2023
134796935.00,6700,11-10-2023
134796935.00,5100,12-10-2023
134796935.00,3000,12-10-2023
134796935.00,5100,13-10-2023
134796935.00,2490,17-10-2023
134796935.00,2460,17-10-2023
134796935.00,4000,20-10-2023
134796935.00,10000,20-10-2023
134796935.00,10000,20-10-2023
134796935.00,9886,20-10-2023
134796935.00,10000,23-10-2023
134796935.00,3000,21-11-2023
134796935.00,3500,23-11-2023
134796935.00,3394,26-11-2023
134796935.00,3000,15-02-2024
125952505.00,8092,15-05-2023
125952505.00,12100,15-05-2023
125952505.00,23142,16-05-2023
125952505.00,8976,17-05-2023
125952505.00,10077,17-05-2023
125952505.00,18248,18-05-2023
125952505.00,15793,19-05-2023
125952505.00,6667,19-05-2023
125952505.00,9279,20-05-2023
125952505.00,24147,21-05-2023
125952505.00,10082,23-05-2023
125952505.00,14152,24-05-2023
125952505.00,7066,24-05-2023
125952505.00,7600,24-05-2023
125952505.00,15582,24-05-2023
125952505.00,2379,26-05-2023
122762541.00,15000,12-05-2023
122762541.00,16000,17-05-2023
122762541.00,16000,19-05-2023
122762541.00,6480,21-05-2023
122762541.00,14000,30-05-2023
122762541.00,13300,31-05-2023
122762541.00,10424,20-06-2023
122762541.00,13500,24-06-2023
122762541.00,13500,27-06-2023
122762541.00,4000,30-07-2023
122762541.00,10500,23-01-2024
122762541.00,10500,26-01-2024
122762541.00,10500,29-01-2024
122762541.00,10500,01-02-2024
122762541.00,5500,13-02-2024
122762541.00,1932,02-03-2024
122762541.00,1500,20-03-2024
122762541.00,4800,22-03-2024
122762541.00,4800,30-03-2024
122762541.00,3000,05-04-2024
122762541.00,3000,09-04-2024
122762541.00,3000,10-04-2024
122762541.00,3000,15-04-2024
122762541.00,3000,18-04-2024
122762541.00,3000,21-04-2024
122762541.00,2400,23-04-2024
122762541.00,5646,01-05-2024
122762541.00,7000,09-05-2024
122762541.00,2000,24-05-2024
122762541.00,5500,17-06-2024
122762541.00,6500,19-06-2024
122762541.00,6100,22-06-2024
122762541.00,6600,24-06-2024
115441321.00,5000,12-05-2023
115441321.00,5000,13-05-2023
115441321.00,5000,14-05-2023
115441321.00,3000,31-05-2023
115441321.00,3000,02-06-2023
115441321.00,3000,05-06-2023
115441321.00,3000,07-06-2023
115441321.00,3000,08-06-2023
115441321.00,3000,09-06-2023
115441321.00,1500,12-06-2023
115441321.00,1500,13-06-2023
115441321.00,1500,16-06-2023
115441321.00,7000,20-09-2023
115441321.00,7000,22-09-2023
115441321.00,7000,23-09-2023
115441321.00,7000,24-09-2023
115441321.00,7000,25-09-2023
115441321.00,7000,27-09-2023
115441321.00,7000,29-09-2023
115441321.00,7000,05-10-2023
115441321.00,7000,06-10-2023
115441321.00,7000,07-10-2023
115441321.00,7000,10-10-2023
115441321.00,1499,21-12-2023
115441321.00,1499,27-12-2023
136273000000.00,16500,15-05-2023
136273000000.00,16500,16-05-2023
136273000000.00,16500,17-05-2023
136273000000.00,16500,18-05-2023
136273000000.00,16500,19-05-2023
136273000000.00,100000,06-06-2023
136273000000.00,9000,12-09-2023
136273000000.00,4984,03-10-2023
136273000000.00,5000,05-10-2023
136273000000.00,1183,18-10-2023
136273000000.00,1182,18-10-2023
136273000000.00,2660,20-10-2023
136273000000.00,5000,02-12-2023
136273000000.00,1800,12-12-2023
126085745.00,75500,16-05-2023
126085745.00,50000,21-05-2023
126085745.00,50000,23-05-2023
126085745.00,50000,24-05-2023
126085745.00,50000,25-05-2023
126085745.00,50000,26-05-2023
126085745.00,45000,27-05-2023
126085745.00,45000,28-05-2023
126085745.00,45000,29-05-2023
126085745.00,45000,30-05-2023
126085745.00,45000,01-06-2023
126085745.00,45000,02-06-2023
126085745.00,45000,03-06-2023
126085745.00,45000,04-06-2023
126085745.00,45000,05-06-2023
126085745.00,48500,07-06-2023
126085745.00,48500,08-06-2023
126085745.00,53500,13-06-2023
126085745.00,53500,16-06-2023
126085745.00,26500,17-06-2023
126085745.00,26500,18-06-2023
126085745.00,26500,19-06-2023
126085745.00,26500,20-06-2023
126085745.00,31800,21-06-2023
126085745.00,31800,22-06-2023
126085745.00,31800,23-06-2023
126085745.00,10000,27-06-2023
126085745.00,58000,29-07-2023
